chrom	start	end	value
chr7	63200000	64199999	0.858877
chr7	63400000	64399999	0.890715
chr7	63600000	64599999	0.875182
chr7	63800000	64799999	0.862701
chr7	64000000	64999999	0.841116
chr7	64200000	65199999	0.854608
chr7	64400000	65399999	0.842804
chr7	64600000	65599999	0.871125
chr7	64800000	65799999	0.854264
chr7	65000000	65999999	0.891163
chr7	65200000	66199999	0.855974
chr7	65400000	66399999	0.866242
chr7	65600000	66599999	0.834489
chr7	65800000	66799999	0.865795
chr7	66000000	66999999	0.855199
chr7	66200000	67199999	0.86285
chr7	66400000	67399999	0.88361
chr7	66600000	67599999	0.874776
chr7	66800000	67799999	0.866075
chr7	67000000	67999999	0.833734
chr7	67200000	68199999	0.864023
chr7	67400000	68399999	0.838542
chr7	67600000	68599999	0.856072
chr7	67800000	68799999	0.830476
chr7	68000000	68999999	0.882198
chr7	68200000	69199999	0.873641
chr7	68400000	69399999	0.863522
chr7	68600000	69599999	0.854829
chr7	68800000	69799999	0.883197
chr7	69000000	69999999	0.846225
chr7	69200000	70199999	0.863489
chr7	69400000	70399999	0.83774
chr7	69600000	70599999	0.862024
chr7	69800000	70799999	0.861951
chr7	70000000	70999999	0.874878
chr7	70200000	71199999	0.848909
chr7	70400000	71399999	0.888245
chr7	70600000	71599999	0.854465
chr7	70800000	71799999	0.820356
chr7	71000000	71999999	0.833921
chr7	71200000	72199999	0.831056
chr7	71400000	72399999	0.83934
chr7	71600000	72599999	0.835401
chr7	71800000	72799999	0.870936
chr7	72000000	72999999	0.866469
chr7	72200000	73199999	0.85819
chr7	72400000	73399999	0.847211
chr7	72600000	73599999	0.847953
chr7	72800000	73799999	0.81841
chr7	73000000	73999999	0.820453
chr7	73200000	74199999	0.834964
chr7	73400000	74399999	0.845079
chr7	73600000	74599999	0.878549
chr7	73800000	74799999	0.854074
chr7	74000000	74999999	0.826942
chr7	74200000	75199999	0.822991
chr7	74400000	75399999	0.816446
chr7	74600000	75599999	0.797667
chr7	74800000	75799999	0.821891
chr7	75000000	75999999	0.848525
chr7	75200000	76199999	0.852384
chr7	75400000	76399999	0.846649
chr7	75600000	76599999	0.860749
chr7	75800000	76799999	0.885068
chr7	76000000	76999999	0.868761
chr7	76200000	77199999	0.861305
chr7	76400000	77399999	0.856757
chr7	76600000	77599999	0.830656
chr7	76800000	77799999	0.833238
chr7	77000000	77999999	0.846526
chr7	77200000	78199999	0.856134
chr7	77400000	78399999	0.857323
chr7	77600000	78599999	0.887688
chr7	77800000	78799999	0.87349
chr7	78000000	78999999	0.866535
chr7	78200000	79199999	0.886194
chr7	78400000	79399999	0.906325
chr7	78600000	79599999	0.884733
chr7	78800000	79799999	0.860765
chr7	79000000	79999999	0.861786
chr7	79200000	80199999	0.816664
chr7	79400000	80399999	0.84535
chr7	79600000	80599999	0.857209
chr7	79800000	80799999	0.853387
chr7	80000000	80999999	0.873713
chr7	80200000	81199999	0.88747
chr7	80400000	81399999	0.833269
chr7	80600000	81599999	0.820485
chr7	80800000	81799999	0.838846
chr7	81000000	81999999	0.842612
chr7	81200000	82199999	0.814433
chr7	81400000	82399999	0.836056
chr7	81600000	82599999	0.857478
chr7	81800000	82799999	0.872441
chr7	82000000	82999999	0.843789
chr7	82200000	83199999	0.888865
chr7	82400000	83399999	0.872981
chr7	82600000	83599999	0.85691
chr7	82800000	83799999	0.851181
chr7	83000000	83999999	0.851011
chr7	83200000	84199999	0.838667
chr7	83400000	84399999	0.847838
chr7	83600000	84599999	0.837975
chr7	83800000	84799999	0.822261
chr7	84000000	84999999	0.816965
chr7	84200000	85199999	0.796584
chr7	84400000	85399999	0.794357
chr7	84600000	85599999	0.829747
chr7	84800000	85799999	0.846335
chr7	85000000	85999999	0.853729
chr7	85200000	86199999	0.883984
chr7	85400000	86399999	0.889951
chr7	85600000	86599999	0.858326
chr7	85800000	86799999	0.849706
chr7	86000000	86999999	0.83759
chr7	86200000	87199999	0.816776
chr7	86400000	87399999	0.818746
chr7	86600000	87599999	0.837968
chr7	86800000	87799999	0.860326
chr7	87000000	87999999	0.887603
chr7	87200000	88199999	0.890048
chr7	87400000	88399999	0.88408
chr7	87600000	88599999	0.862405
chr7	87800000	88799999	0.857768
chr7	88000000	88999999	0.84165
chr7	88200000	89199999	0.865674
chr7	88400000	89399999	0.873177
chr7	88600000	89599999	0.880398
chr7	88800000	89799999	0.875974
chr7	89000000	89999999	0.895635
chr7	89200000	90199999	0.897806
chr7	89400000	90399999	0.899928
chr7	89600000	90599999	0.917147
chr7	89800000	90799999	0.905505
chr7	90000000	90999999	0.894429
chr7	90200000	91199999	0.907694
chr7	90400000	91399999	0.906224
chr7	90600000	91599999	0.890934
chr7	90800000	91799999	0.910476
chr7	91000000	91999999	0.909411
chr7	91200000	92199999	0.893016
chr7	91400000	92399999	0.887619
chr7	91600000	92599999	0.911477
chr7	91800000	92799999	0.87376
chr7	92000000	92999999	0.882247
chr7	92200000	93199999	0.885401
chr7	92400000	93399999	0.870755
chr7	92600000	93599999	0.841838
chr7	92800000	93799999	0.857908
chr7	93000000	93999999	0.832367
chr7	93200000	94199999	0.808928
chr7	93400000	94399999	0.837108
chr7	93600000	94599999	0.826752
chr7	93800000	94799999	0.833327
chr7	94000000	94999999	0.835635
chr7	94200000	95199999	0.844849
chr7	94400000	95399999	0.8253
chr7	94600000	95599999	0.852184
chr7	94800000	95799999	0.835741
chr7	95000000	95999999	0.850474
chr7	95200000	96199999	0.835311
chr7	95400000	96399999	0.829042
chr7	95600000	96599999	0.806174
chr7	95800000	96799999	0.82343
chr7	96000000	96999999	0.813102
chr7	96200000	97199999	0.835859
chr7	96400000	97399999	0.830427
chr7	96600000	97599999	0.838123
chr7	96800000	97799999	0.856437
chr7	97000000	97999999	0.8485
chr7	97200000	98199999	0.801887
chr7	97400000	98399999	0.824026
chr7	97600000	98599999	0.791183
chr7	97800000	98799999	0.812817
chr7	98000000	98999999	0.789157
chr7	98200000	99199999	0.833375
chr7	98400000	99399999	0.831003
chr7	98600000	99599999	0.86924
chr7	98800000	99799999	0.822025
chr7	99000000	99999999	0.835131
chr7	99200000	100199999	0.820095
chr7	99400000	100399999	0.804216
chr7	99600000	100599999	0.798949
chr7	99800000	100799999	0.828028
chr7	100000000	100999999	0.83774
chr7	100200000	101199999	0.840554
chr7	100400000	101399999	0.809787
chr7	100600000	101599999	0.83012
chr7	100800000	101799999	0.799181
chr7	101000000	101999999	0.77867
chr7	101200000	102199999	0.792048
chr7	101400000	102399999	0.835605
chr7	101600000	102599999	0.796442
chr7	101800000	102799999	0.825549
chr7	102000000	102999999	0.838547
chr7	102200000	103199999	0.826643
chr7	102400000	103399999	0.826185
chr7	102600000	103599999	0.827702
chr7	102800000	103799999	0.825772
chr7	103000000	103999999	0.833795
chr7	103200000	104199999	0.829349
chr7	103400000	104399999	0.84868
chr7	103600000	104599999	0.864273
chr7	103800000	104799999	0.83741
chr7	104000000	104999999	0.850514
chr7	104200000	105199999	0.870265
chr7	104400000	105399999	0.834996
chr7	104600000	105599999	0.853487
chr7	104800000	105799999	0.853849
chr7	105000000	105999999	0.852755
chr7	105200000	106199999	0.859911
chr7	105400000	106399999	0.870204
chr7	105600000	106599999	0.848591
chr7	105800000	106799999	0.857527
chr7	106000000	106999999	0.85267
chr7	106200000	107199999	0.846211
chr7	106400000	107399999	0.847067
chr7	106600000	107599999	0.847577
chr7	106800000	107799999	0.824344
chr7	107000000	107999999	0.831954
chr7	107200000	108199999	0.828025
chr7	107400000	108399999	0.838013
chr7	107600000	108599999	0.850657
chr7	107800000	108799999	0.853005
chr7	108000000	108999999	0.85827
chr7	108200000	109199999	0.844313
chr7	108400000	109399999	0.833536
chr7	108600000	109599999	0.84983
chr7	108800000	109799999	0.836366
chr7	109000000	109999999	0.815981
chr7	109200000	110199999	0.821505
chr7	109400000	110399999	0.807542
chr7	109600000	110599999	0.771716
chr7	109800000	110799999	0.804299
chr7	110000000	110999999	0.824603
chr7	110200000	111199999	0.809085
chr7	110400000	111399999	0.855277
chr7	110600000	111599999	0.893964
chr7	110800000	111799999	0.850104
chr7	111000000	111999999	0.83259
chr7	111200000	112199999	0.812597
chr7	111400000	112399999	0.765388
chr7	111600000	112599999	0.726749
chr7	111800000	112799999	0.759907
chr7	112000000	112999999	0.772943
chr7	112200000	113199999	0.770066
chr7	112400000	113399999	0.790813
chr7	112600000	113599999	0.782518
chr7	112800000	113799999	0.794361
chr7	113000000	113999999	0.766612
chr7	113200000	114199999	0.801605
chr7	113400000	114399999	0.79174
chr7	113600000	114599999	0.798204
chr7	113800000	114799999	0.788555
chr7	114000000	114999999	0.803762
chr7	114200000	115199999	0.770026
chr7	114400000	115399999	0.765478
chr7	114600000	115599999	0.793393
chr7	114800000	115799999	0.790042
chr7	115000000	115999999	0.732461
chr7	115200000	116199999	0.782627
chr7	115400000	116399999	0.77678
chr7	115600000	116599999	0.754176
chr7	115800000	116799999	0.74894
chr7	116000000	116999999	0.813239
chr7	116200000	117199999	0.794017
chr7	116400000	117399999	0.810982
chr7	116600000	117599999	0.798739
chr7	116800000	117799999	0.817311
chr7	117000000	117999999	0.810343
chr7	117200000	118199999	0.784161
chr7	117400000	118399999	0.77142
chr7	117600000	118599999	0.801689
chr7	117800000	118799999	0.776817
chr7	118000000	118999999	0.803647
chr7	118200000	119199999	0.834348
chr7	118400000	119399999	0.845707
chr7	118600000	119599999	0.818833
chr7	118800000	119799999	0.842941
chr7	119000000	119999999	0.796326
chr7	119200000	120199999	0.78992
chr7	119400000	120399999	0.772211
chr7	119600000	120599999	0.785247
chr7	119800000	120799999	0.741521
chr7	120000000	120999999	0.785084
chr7	120200000	121199999	0.768894
chr7	120400000	121399999	0.787376
chr7	120600000	121599999	0.754738
chr7	120800000	121799999	0.827337
chr7	121000000	121999999	0.776103
chr7	121200000	122199999	0.805441
chr7	121400000	122399999	0.795852
chr7	121600000	122599999	0.858593
chr7	121800000	122799999	0.81324
chr7	122000000	122999999	0.818805
chr7	122200000	123199999	0.803857
chr7	122400000	123399999	0.801567
chr7	122600000	123599999	0.757806
chr7	122800000	123799999	0.769627
chr7	123000000	123999999	0.8204
chr7	123200000	124199999	0.800938
chr7	123400000	124399999	0.745598
chr7	123600000	124599999	0.768986
chr7	123800000	124799999	0.745434
chr7	124000000	124999999	0.71419
chr7	124200000	125199999	0.724344
chr7	124400000	125399999	0.768002
chr7	124600000	125599999	0.743814
chr7	124800000	125799999	0.743073
chr7	125000000	125999999	0.741043
chr7	125200000	126199999	0.768923
chr7	125400000	126399999	0.766964
chr7	125600000	126599999	0.788118
chr7	125800000	126799999	0.798856
chr7	126000000	126999999	0.776212
chr7	126200000	127199999	0.780082
chr7	126400000	127399999	0.796966
chr7	126600000	127599999	0.75495
chr7	126800000	127799999	0.753633
chr7	127000000	127999999	0.784644
chr7	127200000	128199999	0.739602
chr7	127400000	128399999	0.723372
chr7	127600000	128599999	0.752545
chr7	127800000	128799999	0.786786
chr7	128000000	128999999	0.776622
chr7	128200000	129199999	0.821822
chr7	128400000	129399999	0.859467
chr7	128600000	129599999	0.84888
chr7	128800000	129799999	0.799152
chr7	129000000	129999999	0.769418
chr7	129200000	130199999	0.769307
chr7	129400000	130399999	0.737962
chr7	129600000	130599999	0.742996
chr7	129800000	130799999	0.788732
chr7	130000000	130999999	0.822304
chr7	130200000	131199999	0.771213
chr7	130400000	131399999	0.76204
chr7	130600000	131599999	0.77628
chr7	130800000	131799999	0.722854
chr7	131000000	131999999	0.722701
chr7	131200000	132199999	0.770467
chr7	131400000	132399999	0.76195
chr7	131600000	132599999	0.696496
chr7	131800000	132799999	0.74321
chr7	132000000	132999999	0.760173
chr7	132200000	133199999	0.708435
chr7	132400000	133399999	0.711739
chr7	132600000	133599999	0.788025
chr7	132800000	133799999	0.775593
chr7	133000000	133999999	0.732376
chr7	133200000	134199999	0.7635
chr7	133400000	134399999	0.776291
chr7	133600000	134599999	0.771829
chr7	133800000	134799999	0.766876
chr7	134000000	134999999	0.775993
chr7	134200000	135199999	0.758553
chr7	134400000	135399999	0.778504
chr7	134600000	135599999	0.751772
chr7	134800000	135799999	0.783063
chr7	135000000	135999999	0.757008
chr7	135200000	136199999	0.743341
chr7	135400000	136399999	0.669379
chr7	135600000	136599999	0.698619
chr7	135800000	136799999	0.671511
chr7	136000000	136999999	0.712528
chr7	136200000	137199999	0.747421
chr7	136400000	137399999	0.789342
chr7	136600000	137599999	0.737709
chr7	136800000	137799999	0.719696
chr7	137000000	137999999	0.704962
chr7	137200000	138199999	0.7212
chr7	137400000	138399999	0.725109
chr7	137600000	138599999	0.731525
chr7	137800000	138799999	0.733309
chr7	138000000	138999999	0.766591
chr7	138200000	139199999	0.729632
chr7	138400000	139399999	0.729164
chr7	138600000	139599999	0.752409
chr7	138800000	139799999	0.744409
chr7	139000000	139999999	0.749028
chr7	139200000	140199999	0.716897
chr7	139400000	140399999	0.748848
chr7	139600000	140599999	0.757915
chr7	139800000	140799999	0.775505
chr7	140000000	140999999	0.762198
chr7	140200000	141199999	0.793258
chr7	140400000	141399999	0.808837
chr7	140600000	141599999	0.742522
chr7	140800000	141799999	0.754046
chr7	141000000	141999999	0.745791
chr7	141200000	142199999	0.760193
chr7	141400000	142399999	0.721271
chr7	141600000	142599999	0.761992
chr7	141800000	142799999	0.776522
chr7	142000000	142999999	0.781459
chr7	142200000	143199999	0.751926
chr7	142400000	143399999	0.740141
chr7	142600000	143599999	0.777567
chr7	142800000	143799999	0.774482
chr7	143000000	143999999	0.749537
chr7	143200000	144199999	0.814406
chr7	143400000	144399999	0.785654
chr7	143600000	144599999	0.724018
chr7	143800000	144799999	0.717569
chr7	144000000	144999999	0.720073
chr7	144200000	145199999	0.661417
chr7	144400000	145399999	0.687058
chr7	144600000	145599999	0.745982
chr7	144800000	145799999	0.715118
chr7	145000000	145999999	0.765569
chr7	145200000	146199999	0.81247
chr7	145400000	146399999	0.823546
chr7	145600000	146599999	0.802666
chr7	145800000	146799999	0.822424
chr7	146000000	146999999	0.790257
chr7	146200000	147199999	0.724961
chr7	146400000	147399999	0.7238
chr7	146600000	147599999	0.735397
chr7	146800000	147799999	0.717806
chr7	147000000	147999999	0.710374
chr7	147200000	148199999	0.698797
chr7	147400000	148399999	0.731485
chr7	147600000	148599999	0.688895
chr7	147800000	148799999	0.690598
chr7	148000000	148999999	0.687974
chr7	148200000	149199999	0.725624
chr7	148400000	149399999	0.719731
chr7	148600000	149599999	0.740713
chr7	148800000	149799999	0.751041
chr7	149000000	149999999	0.774231
chr7	149200000	150199999	0.764483
chr7	149400000	150399999	0.741798
chr7	149600000	150599999	0.731528
chr7	149800000	150799999	0.732342
chr7	150000000	150999999	0.700756
chr7	150200000	151199999	0.713642
chr7	150400000	151399999	0.739758
chr7	150600000	151599999	0.710947
chr7	150800000	151799999	0.692109
chr7	151000000	151999999	0.654749
chr7	151200000	152199999	0.63073
chr7	151400000	152399999	0.596444
chr7	151600000	152599999	0.630049
chr7	151800000	152799999	0.642791
chr7	152000000	152999999	0.720772
chr7	152200000	153199999	0.746308
chr7	152400000	153399999	0.702276
chr7	152600000	153599999	0.72156
chr7	152800000	153799999	0.723608
chr7	153000000	153999999	0.716516
chr7	153200000	154199999	0.703204
chr7	153400000	154399999	0.728397
chr7	153600000	154599999	0.706169
chr7	153800000	154799999	0.660147
chr7	154000000	154999999	0.634339
chr7	154200000	155199999	0.658153
chr7	154400000	155399999	0.696963
chr7	154600000	155599999	0.714416
chr7	154800000	155799999	0.745293
chr7	155000000	155999999	0.763951
chr7	155200000	156199999	0.716789
chr7	155400000	156399999	0.674713
chr7	155600000	156599999	0.632498
chr7	155800000	156799999	0.613675
chr7	156000000	156999999	0.631189
chr7	156200000	157199999	0.634881
chr7	156400000	157399999	0.644743
chr7	156600000	157599999	0.701429
chr7	156800000	157799999	0.759852
chr7	157000000	157999999	0.70945
chr7	157200000	158199999	0.721791
chr7	157400000	158399999	0.736764
chr7	157600000	158599999	0.737701
chr7	157800000	158799999	0.732849
chr7	158000000	158999999	0.741129
chr7	158200000	159199999	0.757278
chr7	158400000	159399999	0.75861
chr7	158600000	159599999	0.745676
chr7	158800000	159799999	0.668261
chr7	159000000	159999999	0.68632
chr7	159200000	160199999	0.637472
chr7	159400000	160399999	0.660549
chr7	159600000	160599999	0.626361
chr7	159800000	160799999	0.696454
chr7	160000000	160999999	0.682132
chr7	160200000	161199999	0.721768
chr7	160400000	161399999	0.712912
chr7	160600000	161599999	0.738977
chr7	160800000	161799999	0.663725
chr7	161000000	161999999	0.65718
chr7	161200000	162199999	0.652091
chr7	161400000	162399999	0.631207
chr7	161600000	162599999	0.619487
chr7	161800000	162799999	0.676599
chr7	162000000	162999999	0.689197
chr7	162200000	163199999	0.691006
chr7	162400000	163399999	0.709839
chr7	162600000	163599999	0.718955
chr7	162800000	163799999	0.714687
chr7	163000000	163999999	0.717861
chr7	163200000	164199999	0.759893
chr7	163400000	164399999	0.742107
chr7	163600000	164599999	0.744008
chr7	163800000	164799999	0.693214
chr7	164000000	164999999	0.672368
chr7	164200000	165199999	0.638887
chr7	164400000	165399999	0.604213
chr7	164600000	165599999	0.605944
chr7	164800000	165799999	0.669098
chr7	165000000	165999999	0.648803
chr7	165200000	166199999	0.630419
chr7	165400000	166399999	0.699859
chr7	165600000	166599999	0.671242
chr7	165800000	166799999	0.616159
chr7	166000000	166999999	0.655947
chr7	166200000	167199999	0.633489
chr7	166400000	167399999	0.601237
chr7	166600000	167599999	0.591584
chr7	166800000	167799999	0.606504
chr7	167000000	167999999	0.588111
chr7	167200000	168199999	0.618985
chr7	167400000	168399999	0.642525
chr7	167600000	168599999	0.632975
chr7	167800000	168799999	0.635197
chr7	168000000	168999999	0.623132
chr7	168200000	169199999	0.615533
chr7	168400000	169399999	0.599376
chr7	168600000	169599999	0.668044
chr7	168800000	169799999	0.679303
chr7	169000000	169999999	0.722615
chr7	169200000	170199999	0.741165
chr7	169400000	170399999	0.778333
chr7	169600000	170599999	0.793865
chr7	169800000	170799999	0.808562
chr7	169974187	170974186	0.824211
chr8	0	999999	0.658929
chr8	200000	1199999	0.761253
chr8	400000	1399999	0.755266
chr8	600000	1599999	0.783194
chr8	800000	1799999	0.865803
chr8	1000000	1999999	0.815436
chr8	1200000	2199999	0.788045
chr8	1400000	2399999	0.796182
chr8	1600000	2599999	0.785791
chr8	1800000	2799999	0.759448
chr8	2000000	2999999	0.783622
chr8	2200000	3199999	0.78829
chr8	2400000	3399999	0.770326
chr8	2600000	3599999	0.77469
chr8	2800000	3799999	0.777099
chr8	3000000	3999999	0.794391
chr8	3200000	4199999	0.802471
chr8	3400000	4399999	0.789641
chr8	3600000	4599999	0.758155
chr8	3800000	4799999	0.774523
chr8	4000000	4999999	0.741007
chr8	4200000	5199999	0.727928
chr8	4400000	5399999	0.736536
chr8	4600000	5599999	0.746763
chr8	4800000	5799999	0.749901
chr8	5000000	5999999	0.720746
chr8	5200000	6199999	0.736513
chr8	5400000	6399999	0.734812
chr8	5600000	6599999	0.735034
chr8	5800000	6799999	0.715909
chr8	6000000	6999999	0.758637
chr8	6200000	7199999	0.751586
chr8	6400000	7399999	0.750025
chr8	6600000	7599999	0.770566
chr8	6800000	7799999	0.760138
chr8	7000000	7999999	0.743039
chr8	7200000	8199999	0.737177
chr8	7400000	8399999	0.741909
chr8	7600000	8599999	0.676087
chr8	7800000	8799999	0.704278
chr8	8000000	8999999	0.721065
chr8	8200000	9199999	0.711795
chr8	8400000	9399999	0.728531
chr8	8600000	9599999	0.780784
chr8	8800000	9799999	0.763742
chr8	9000000	9999999	0.807275
chr8	9200000	10199999	0.813209
chr8	9400000	10399999	0.798076
chr8	9600000	10599999	0.823426
chr8	9800000	10799999	0.782922
chr8	10000000	10999999	0.747334
chr8	10200000	11199999	0.750746
chr8	10400000	11399999	0.750839
chr8	10600000	11599999	0.743625
chr8	10800000	11799999	0.761851
chr8	11000000	11999999	0.775116
chr8	11200000	12199999	0.805402
chr8	11400000	12399999	0.800732
chr8	11600000	12599999	0.810735
chr8	11800000	12799999	0.804585
chr8	12000000	12999999	0.787631
chr8	12200000	13199999	0.784898
chr8	12400000	13399999	0.742884
chr8	12600000	13599999	0.741897
chr8	12800000	13799999	0.755346
chr8	13000000	13999999	0.762742
chr8	13200000	14199999	0.710984
chr8	13400000	14399999	0.789981
chr8	13600000	14599999	0.772338
chr8	13800000	14799999	0.791808
chr8	14000000	14999999	0.774232
chr8	14200000	15199999	0.784103
chr8	14400000	15399999	0.77765
chr8	14600000	15599999	0.785989
chr8	14800000	15799999	0.800799
chr8	15000000	15999999	0.840884
chr8	15200000	16199999	0.846155
chr8	15400000	16399999	0.806518
chr8	15600000	16599999	0.80235
chr8	15800000	16799999	0.753769
chr8	16000000	16999999	0.685555
chr8	16200000	17199999	0.683887
chr8	16400000	17399999	0.718608
chr8	16600000	17599999	0.703346
chr8	16800000	17799999	0.719823
chr8	17000000	17999999	0.757641
chr8	17200000	18199999	0.800291
chr8	17400000	18399999	0.75541
chr8	17600000	18599999	0.757741
chr8	17800000	18799999	0.77335
chr8	18000000	18999999	0.811899
chr8	18200000	19199999	0.776909
chr8	18400000	19399999	0.823728
chr8	18600000	19599999	0.835977
chr8	18800000	19799999	0.842986
chr8	19000000	19999999	0.801784
chr8	19200000	20199999	0.82319
chr8	19400000	20399999	0.811171
chr8	19600000	20599999	0.78735
chr8	19800000	20799999	0.780557
chr8	20000000	20999999	0.765401
chr8	20200000	21199999	0.766661
chr8	20400000	21399999	0.759951
chr8	20600000	21599999	0.784681
chr8	20800000	21799999	0.779309
chr8	21000000	21999999	0.768921
chr8	21200000	22199999	0.757067
chr8	21400000	22399999	0.751507
chr8	21600000	22599999	0.756251
chr8	21800000	22799999	0.758657
chr8	22000000	22999999	0.763211
chr8	22200000	23199999	0.760656
chr8	22400000	23399999	0.800439
chr8	22600000	23599999	0.779686
chr8	22800000	23799999	0.788712
chr8	23000000	23999999	0.831431
chr8	23200000	24199999	0.834629
chr8	23400000	24399999	0.811948
chr8	23600000	24599999	0.817992
chr8	23800000	24799999	0.81926
chr8	24000000	24999999	0.841442
chr8	24200000	25199999	0.836948
chr8	24400000	25399999	0.823727
chr8	24600000	25599999	0.845096
chr8	24800000	25799999	0.85541
chr8	25000000	25999999	0.840186
chr8	25200000	26199999	0.838622
chr8	25400000	26399999	0.870218
chr8	25600000	26599999	0.853272
chr8	25800000	26799999	0.84449
chr8	26000000	26999999	0.849454
chr8	26200000	27199999	0.856037
chr8	26400000	27399999	0.836045
chr8	26600000	27599999	0.852316
chr8	26800000	27799999	0.859047
chr8	27000000	27999999	0.836926
chr8	27200000	28199999	0.835644
chr8	27400000	28399999	0.837559
chr8	27600000	28599999	0.830402
chr8	27800000	28799999	0.802017
chr8	28000000	28999999	0.807815
chr8	28200000	29199999	0.838603
chr8	28400000	29399999	0.863113
chr8	28600000	29599999	0.85366
chr8	28800000	29799999	0.876785
chr8	29000000	29999999	0.898352
chr8	29200000	30199999	0.866599
chr8	29400000	30399999	0.848111
chr8	29600000	30599999	0.837001
chr8	29800000	30799999	0.846483
chr8	30000000	30999999	0.830661
chr8	30200000	31199999	0.827163
chr8	30400000	31399999	0.817488
chr8	30600000	31599999	0.845273
chr8	30800000	31799999	0.817463
chr8	31000000	31999999	0.808979
chr8	31200000	32199999	0.827177
chr8	31400000	32399999	0.83402
chr8	31600000	32599999	0.828309
chr8	31800000	32799999	0.823227
chr8	32000000	32999999	0.857502
chr8	32200000	33199999	0.847971
chr8	32400000	33399999	0.820894
chr8	32600000	33599999	0.820069
chr8	32800000	33799999	0.843284
chr8	33000000	33999999	0.829049
chr8	33200000	34199999	0.834283
chr8	33400000	34399999	0.862069
chr8	33600000	34599999	0.843496
chr8	33800000	34799999	0.809683
chr8	34000000	34999999	0.827217
chr8	34200000	35199999	0.813504
chr8	34400000	35399999	0.82286
chr8	34600000	35599999	0.859733
chr8	34800000	35799999	0.896799
chr8	35000000	35999999	0.858416
chr8	35200000	36199999	0.866586
chr8	35400000	36399999	0.863054
chr8	35600000	36599999	0.831133
chr8	35800000	36799999	0.837667
chr8	36000000	36999999	0.847014
chr8	36200000	37199999	0.871345
chr8	36400000	37399999	0.849189
chr8	36600000	37599999	0.862034
chr8	36800000	37799999	0.831228
chr8	37000000	37999999	0.847187
chr8	37200000	38199999	0.830197
chr8	37400000	38399999	0.839802
chr8	37600000	38599999	0.834006
chr8	37800000	38799999	0.854061
chr8	38000000	38999999	0.843242
chr8	38200000	39199999	0.840012
chr8	38400000	39399999	0.858883
chr8	38600000	39599999	0.850416
chr8	38800000	39799999	0.855298
chr8	39000000	39999999	0.839164
chr8	39200000	40199999	0.844913
chr8	39400000	40399999	0.817337
chr8	39600000	40599999	0.836655
chr8	39800000	40799999	0.826398
chr8	40000000	40999999	0.835228
chr8	40200000	41199999	0.837371
chr8	40400000	41399999	0.841484
chr8	40600000	41599999	0.869448
chr8	40800000	41799999	0.877922
chr8	41000000	41999999	0.892757
chr8	41200000	42199999	0.901835
chr8	41400000	42399999	0.920543
chr8	41600000	42599999	0.895095
chr8	41800000	42799999	0.909973
chr8	42000000	42999999	0.894405
chr8	42200000	43199999	0.841511
chr8	42400000	43399999	0.830993
chr8	42600000	43599999	0.829597
chr8	42800000	43799999	0.844724
chr8	43000000	43999999	0.862676
chr8	43200000	44199999	0.901631
chr8	43400000	44399999	0.882748
chr8	43600000	44599999	0.870444
chr8	43800000	44799999	0.846659
chr8	44000000	44999999	0.835042
chr8	44200000	45199999	0.849744
chr8	44400000	45399999	0.872054
chr8	44600000	45599999	0.858407
chr8	44800000	45799999	0.867968
chr8	45000000	45999999	0.87703
chr8	45200000	46199999	0.882112
chr8	45400000	46399999	0.876405
chr8	45600000	46599999	0.87928
chr8	45800000	46799999	0.859309
chr8	46000000	46999999	0.864978
chr8	46200000	47199999	0.830591
chr8	46400000	47399999	0.838456
chr8	46600000	47599999	0.853385
chr8	46800000	47799999	0.876885
chr8	47000000	47999999	0.874021
chr8	47200000	48199999	0.901893
chr8	47400000	48399999	0.854034
chr8	47600000	48599999	0.877139
chr8	47800000	48799999	0.835774
chr8	48000000	48999999	0.833236
chr8	48200000	49199999	0.828421
chr8	48400000	49399999	0.866052
chr8	48600000	49599999	0.869811
chr8	48800000	49799999	0.895719
chr8	49000000	49999999	0.887934
chr8	49200000	50199999	0.896346
chr8	49400000	50399999	0.891248
chr8	49600000	50599999	0.888318
chr8	49800000	50799999	0.89693
chr8	50000000	50999999	0.890341
chr8	50200000	51199999	0.870683
chr8	50400000	51399999	0.890044
chr8	50600000	51599999	0.877558
chr8	50800000	51799999	0.878095
chr8	51000000	51999999	0.900203
chr8	51200000	52199999	0.924331
chr8	51400000	52399999	0.922155
chr8	51600000	52599999	0.905107
chr8	51800000	52799999	0.89596
chr8	52000000	52999999	0.885399
chr8	52200000	53199999	0.863654
chr8	52400000	53399999	0.843709
chr8	52600000	53599999	0.883165
chr8	52800000	53799999	0.880416
chr8	53000000	53999999	0.865242
chr8	53200000	54199999	0.871304
chr8	53400000	54399999	0.895014
chr8	53600000	54599999	0.854076
chr8	53800000	54799999	0.860899
chr8	54000000	54999999	0.890328
chr8	54200000	55199999	0.889376
chr8	54400000	55399999	0.889948
chr8	54600000	55599999	0.922324
chr8	54800000	55799999	0.908967
chr8	55000000	55999999	0.896624
chr8	55200000	56199999	0.869736
chr8	55400000	56399999	0.84497
chr8	55600000	56599999	0.856453
chr8	55800000	56799999	0.862112
chr8	56000000	56999999	0.857353
chr8	56200000	57199999	0.8727
chr8	56400000	57399999	0.891164
chr8	56600000	57599999	0.859673
chr8	56800000	57799999	0.853638
chr8	57000000	57999999	0.839485
chr8	57200000	58199999	0.873369
chr8	57400000	58399999	0.873762
